"ИД";"ЧЛВК_ИД";"ПРИЗНАК";"СОСТОЯНИЕ";"НАЧАЛО";"КОНЕЦ";"ПЛАН_ИД";"ГРУППА";"П_ПРКОК_ИД";"ВИД_ОБУЧ_ИД";"ПРИМЕЧАНИЕ";"КТО_СОЗДАЛ";"КОГДА_СОЗДАЛ";"КТО_ИЗМЕНИЛ";"КОГДА_ИЗМЕНИЛ";"КОНЕЦ_ПО_ПРИКАЗУ";"ВМЕСТО";"В_СВЯЗИ_С";"ТЕКСТ"
28264;115388;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;874;"552";128265;1;RB010901 от 01.09.01 (Перевести на следующий курс);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;35294;
27830;116032;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;876;"553";127831;1;RB010901 от 01.09.01 (Перевести в группу);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;41407;
28439;115147;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;877;"555";128440;1;"308-29.06.2001";ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;35327;
27459;116625;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;1118;"451";127460;1;RB010901 от 01.09.01 (Перевести на следующий курс);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;35414;
27597;116416;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;872;"450";127598;1;RB010901 от 01.09.01 (Перевести на следующий курс);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;35436;
27508;116570;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;872;"450";127509;1;RB010901 от 01.09.01 (Перевести в группу);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;35439;
36815;119344;обучен;отменен;2002-09-01 00:00:00.000;2003-08-31 00:00:00.000;1427;"152";143128;1;кту2 от  (Считать приступившим к занятиям);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2003-08-31 00:00:00.000;;40068;
45534;125635;обучен;утвержден;2003-09-01 00:00:00.000;2004-08-31 00:00:00.000;1726;"2100";169314;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2004-08-31 00:00:00.000;;65567;
44122;120107;обучен;утвержден;2003-02-01 00:00:00.000;2003-08-31 00:00:00.000;1540;"354";162419;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2003-08-31 00:00:00.000;;46029;
45602;125682;обучен;утвержден;2003-09-01 00:00:00.000;2004-08-31 00:00:00.000;1726;"2103";169317;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2004-08-31 00:00:00.000;;65634;
45603;126510;обучен;утвержден;2003-09-01 00:00:00.000;2004-08-31 00:00:00.000;1727;"2120";169318;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2004-08-31 00:00:00.000;;65636;
45604;125695;обучен;утвержден;2003-09-01 00:00:00.000;2004-08-31 00:00:00.000;1727;"2120";169318;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2004-08-31 00:00:00.000;;65637;
45605;125706;обучен;утвержден;2003-09-01 00:00:00.000;2004-08-31 00:00:00.000;1727;"2120";169318;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2004-08-31 00:00:00.000;;65639;
65220;130481;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2155;"2120";199463;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91896;
65221;130519;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2155;"2120";199463;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91897;
65222;130526;обучен;утвержден;2004-09-01 00:00:00.000;2004-09-01 00:00:00.000;2155;"2120";199463;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;77263;
65223;130520;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2155;"2120";199463;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91898;
65224;130476;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2155;"2120";199463;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91899;
65225;129297;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2155;"2120";199463;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91900;
65226;129336;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2155;"2120";199463;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91901;
65227;129305;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2155;"2120";199463;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91902;
65557;126517;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3100";199482;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92074;
65558;125598;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3100";199482;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92075;
65559;125627;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3100";199482;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92076;
65971;130779;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2727;"4104";199502;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;;
65561;125634;обучен;утвержден;2004-09-01 00:00:00.000;2005-02-28 00:00:00.000;2144;"3100";199482;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;82969;
65924;120906;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2145;"4102";199500;1; # отменен ПП 202103, Уч_ид 74378;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;74378;
65925;120929;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2145;"4102";199500;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80172;
65926;120937;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2145;"4102";199500;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;94931;
65927;122374;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2145;"4102";199500;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;94932;
65928;120969;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2145;"4102";199500;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;94940;
65929;120974;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2145;"4102";199500;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80177;
65930;120975;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2145;"4102";199500;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;94933;
65594;125654;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3101";199483;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92398;
65595;125649;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3101";199483;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92399;
65596;125650;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3101";199483;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92400;
65597;125651;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3101";199483;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92401;
65598;125664;обучен;утвержден;2004-09-01 00:00:00.000;2005-03-10 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;82747;
65599;125665;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92370;
65600;121858;обучен;утвержден;2004-09-01 00:00:00.000;2005-03-10 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;82749;
65601;125658;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92371;
65602;125668;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92372;
65603;120895;обучен;утвержден;2004-09-01 00:00:00.000;2005-06-06 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;85675;
65604;125657;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92374;
65605;125659;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92375;
65606;126619;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1; # отменен ПП 204307, Уч_ид 77903;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;77903;
65607;125671;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;81553;
65608;125660;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92376;
65609;125672;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92377;
65610;125663;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92378;
65611;126623;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;83086;
65612;125669;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92379;
65613;125661;обучен;утвержден;2004-09-01 00:00:00.000;2005-03-10 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;82748;
65614;125667;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92380;
65615;126603;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92381;
65616;125670;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92382;
65617;125666;обучен;утвержден;2004-09-01 00:00:00.000;2005-03-10 00:00:00.000;2144;"3102";199484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;82746;
65618;117825;обучен;утвержден;2004-09-01 00:00:00.000;2004-10-10 00:00:00.000;2144;"3103";199485;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;78903;
65619;126513;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3103";199485;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92123;
65620;125673;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3103";199485;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92124;
65621;125687;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3103";199485;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92125;
19344;115002;обучен;утвержден;2000-09-01 00:00:00.000;2001-08-31 00:00:00.000;773;"495";119345;1;RB010900 от 01.09.00 (Перевести в группу);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2001-08-31 00:00:00.000;;;
37612;120107;академ;утвержден;2002-07-15 00:00:00.000;2003-01-31 00:00:00.000;997;"354";143654;1;Двк1907 от  (Предоставить академический отпуск);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2003-02-07 00:00:00.000;;44122;
28322;115270;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;874;"552";128323;1;RB010901 от 01.09.01 (Перевести на следующий курс);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;35281;
28328;115278;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;874;"550";128329;1;RB010901 от 01.09.01 (Перевести на следующий курс);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;35240;
28334;115284;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;874;"550";128335;1;RB010901 от 01.09.01 (Перевести на следующий курс);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;35241;
28336;115286;обучен;утвержден;2001-09-01 00:00:00.000;2002-08-31 00:00:00.000;1038;"539";128337;1;RB010901 от 01.09.01 (Перевести на следующий курс);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2002-08-31 00:00:00.000;;32770;
19168;115223;обучен;утвержден;2000-09-01 00:00:00.000;2001-08-31 00:00:00.000;605;"451";119169;1;RB010900 от 01.09.00 (Перевести на следующий курс);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2001-08-31 00:00:00.000;;;
38681;119312;обучен;отменен;2002-09-01 00:00:00.000;2003-08-31 00:00:00.000;1427;"153";144050;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2003-08-31 00:00:00.000;;40091;
19172;115227;обучен;утвержден;2000-09-01 00:00:00.000;2001-08-31 00:00:00.000;605;"450";119173;1;RB010900 от 01.09.00 (Перевести на следующий курс);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2001-08-31 00:00:00.000;;;
19183;115175;обучен;утвержден;2000-09-01 00:00:00.000;2001-08-31 00:00:00.000;605;"451";119184;1;RB010900 от 01.09.00 (Перевести в группу);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2001-08-31 00:00:00.000;;;
19191;115187;обучен;утвержден;2000-09-01 00:00:00.000;2001-08-31 00:00:00.000;605;"451";119192;1;RB010900 от 01.09.00 (Перевести в группу);ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2001-08-31 00:00:00.000;;;
66600;118073;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2149;"6102";199534;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80744;
66601;117843;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2150;"6103";199535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80745;
66602;118510;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2150;"6103";199535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;82367;
66603;117877;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2150;"6103";199535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80746;
66604;117906;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2150;"6103";199535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80747;
66605;117916;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2150;"6103";199535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80748;
66606;117938;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2150;"6103";199535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80749;
65630;125679;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3103";199485;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92133;
65631;125674;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3103";199485;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92134;
65632;125684;обучен;утвержден;2004-09-01 00:00:00.000;2004-12-07 00:00:00.000;2144;"3103";199485;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80383;
65633;125677;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2144;"3103";199485;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92135;
65634;125682;обучен;утвержден;2004-09-01 00:00:00.000;2005-02-09 00:00:00.000;2144;"3103";199485;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;82254;
65635;125628;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2156;"3120";199486;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92149;
65636;126510;обучен;утвержден;2004-09-01 00:00:00.000;2004-10-07 00:00:00.000;2156;"3120";199486;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;78894;
67485;134204;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71748;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71748;
67486;134207;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71592;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71592;
67487;134219;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71833;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71833;
67488;134220;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71861;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71861;
