"ИД";"КОМ_ИД";"ЦД_ИД";"НОМЕР_В_ЦИКЛЕ";"ДИС_ИД";"НОМЕР_ДИСЦИПЛИНЫ_ПО_ВЫБОРУ";"ПЛАН_ИД";"КТО_СОЗДАЛ";"КОГДА_СОЗДАЛ";"КТО_ИЗМЕНИЛ";"КОГДА_ИЗМЕНИЛ"
8523;6;10;"8523";988;;670;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
8524;6;10;"8524";767;;670;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
8525;6;1;"8525";864;;670;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
8526;6;10;"8526";740;;670;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
8527;6;4;"8527";740;;670;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2771;6;2;"2771";678;;281;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2772;6;11;"2772";742;;281;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2773;6;3;"2773";576;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2774;5;12;"2774";598;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2775;6;11;"2775";426;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2776;6;4;"2776";438;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2777;6;1;"2777";453;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2778;6;11;"2778";473;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2779;6;3;"2779";497;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2780;6;1;"2780";314;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2781;6;3;"2781";157;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2782;6;11;"2782";8;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2783;6;1;"2783";40;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2784;6;11;"2784";109;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2785;6;11;"2785";987;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2786;6;1;"2786";933;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2787;6;3;"2787";996;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2788;6;1;"2788";862;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2789;6;1;"2789";865;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2790;6;2;"2790";678;;282;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2791;5;12;"2791";598;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2792;6;4;"2792";604;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2793;6;1;"2793";633;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2794;6;3;"2794";659;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2795;6;11;"2795";517;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2796;6;11;"2796";325;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2797;6;4;"2797";196;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2798;6;11;"2798";124;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2799;6;11;"2799";885;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2800;6;4;"2800";935;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2801;6;4;"2801";917;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2802;6;2;"2802";954;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2803;6;11;"2803";974;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2804;6;4;"2804";814;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2805;6;1;"2805";665;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2806;6;11;"2806";689;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2807;6;2;"2807";696;;283;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2808;6;11;"2808";546;;284;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2809;5;12;"2809";598;;284;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2810;6;4;"2810";604;;284;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16822;3;2;"02";984;1;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16825;1;3;"04";576;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16826;1;3;"08";199;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16827;1;3;"09";164;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16828;1;3;"10";574;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16829;1;3;"11";901;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16830;2;3;"01";100;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16831;1;4;"02";386;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16833;1;4;"05.02";911;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16834;2;4;"04";157;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16835;2;4;"02";34;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16836;5;5;"01";598;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16845;3;1;"02";40;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16838;1;4;"05.01";1182;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16843;3;1;"03";681;;1436;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16848;6;10;"10853";617;;1437;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16849;6;10;"10854";618;;1437;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16850;6;10;"10855";619;;1437;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16851;6;10;"10856";502;;1437;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16852;6;10;"10857";503;;1437;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16853;6;10;"10858";127;;1437;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16854;6;10;"10859";1014;;1437;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
11493;2;10;"11493";617;;1047;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
11494;2;10;"11494";618;;1047;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
11495;2;3;"11495";641;;1047;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
11496;2;3;"11496";659;;1047;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
11497;2;10;"11497";502;;1047;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
11498;2;10;"11498";503;;1047;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
11499;2;10;"11499";127;;1047;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
11500;2;10;"11500";1014;;1047;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
11501;2;3;"11501";803;;1047;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16453;6;10;"12122";1014;;1401;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16318;6;4;"11394";987;;1385;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16319;6;4;"11395";958;;1385;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16328;6;1;"12123";561;;1386;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16321;6;10;"11397";767;;1385;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16322;6;1;"11398";864;;1385;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16323;6;10;"11399";740;;1385;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16324;6;4;"11400";740;;1385;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16325;6;10;"5454";659;;1385;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16329;6;10;"12124";616;;1386;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
23782;1;1;"04";9;;1937;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
23783;1;1;"01";425;;1937;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
23784;2;1;"02";227;;1937;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
23785;1;2;"01.01";550;;1937;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
23786;1;2;"01.02";299;;1937;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
23787;1;2;"01.05";607;;1937;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
23788;1;2;"02";440;;1937;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
23789;1;2;"03";857;;1937;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
23790;1;3;"06";88;;1937;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
20164;6;1;"12123";561;;1676;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
20165;6;10;"12124";616;;1676;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
20166;6;10;"12125";617;;1676;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
20167;6;10;"12126";629;;1676;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55868;1;2;"02";440;;5054;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55869;2;1;"02";1443;;5054;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55870;1;1;"04";9;;5054;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55871;3;3;"02";739;;5054;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55872;1;2;"03";857;;5054;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55873;1;1;"02";862;;5054;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55874;6;11;"01";591;;5054;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55876;1;3;"13";479;;5054;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55893;1;1;"02";862;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55894;1;1;"01";425;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55895;1;1;"05";523;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55896;3;3;"02";739;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55897;1;2;"01";302;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55898;1;2;"03";857;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55899;1;3;"01";702;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55900;1;3;"10";1718;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55901;2;2;"01";607;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55902;1;1;"06";690;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55905;1;3;"08";248;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55906;2;3;"01";157;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55907;1;2;"02";440;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
55908;2;1;"01";51;;5056;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
49557;6;10;"03";1743;;4513;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
49558;6;10;"04";617;;4514;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51245;6;8;"02.02";1920;;4701;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51273;6;6;"04";745;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51274;3;7;"03";1528;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51275;6;7;"03";742;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51276;6;9;"07";128;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51277;6;8;"06";2351;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51278;6;6;"01";923;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51280;6;9;"05";629;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51281;6;9;"04";619;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51282;6;9;"02";618;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51283;6;8;"01";139;;4705;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51284;6;10;"04";617;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51285;6;10;"05";618;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51286;6;10;"06";619;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51287;6;10;"07";502;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51288;6;10;"08";503;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51289;6;10;"09";127;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51290;6;10;"10";1014;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51291;6;10;"03";1743;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
51292;6;10;"04";617;;4707;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
61881;6;10;"01";641;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
61882;6;10;"02";1260;;4706;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
61883;6;10;"01";641;;4707;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
61884;6;10;"02";1260;;4707;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
61885;6;10;"01";641;;4708;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
61886;6;10;"02";1260;;4708;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
61887;6;10;"01";641;;4981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
61894;6;10;"02";1260;;4981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
50352;6;8;"02.02";1920;;4507;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
50353;6;8;"02.02";1920;;4541;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40958;2;7;"04";742;;3727;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40959;6;10;"07";128;;3727;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40960;6;10;"06";135;;3727;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40961;1;6;"01";923;;3727;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40962;3;6;"02.02";1758;;3727;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40963;6;10;"05";629;;3727;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40964;6;10;"04";619;;3727;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40965;6;10;"02";618;;3727;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40966;6;8;"01";139;;3727;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40967;6;10;"04";617;;3728;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40968;6;10;"05";618;;3728;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40969;6;10;"06";619;;3728;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40970;6;10;"07";502;;3728;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40971;6;10;"08";503;;3728;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40972;6;10;"09";127;;3728;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40973;6;10;"10";1014;;3728;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40974;6;10;"03";1743;;3728;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
40975;6;10;"04";617;;3729;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45506;1;2;"01.02";299;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45507;1;2;"01.01";550;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45508;2;2;"01";650;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45509;2;2;"02";652;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45510;1;1;"01";425;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45511;1;2;"02";440;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45512;2;1;"02";1443;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45513;1;1;"04";9;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45514;1;3;"12";803;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45515;1;2;"03";857;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45516;1;1;"02";862;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45517;6;11;"01";591;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45518;1;2;"04";663;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
45519;3;3;"01";1405;;4159;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
36987;3;6;"03.01";1473;;2358;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
36988;3;6;"03.01";1473;;2357;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
36989;3;6;"03.01";1473;;2359;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
77173;3;7;"01";2296;;6981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
77174;6;8;"01";139;;6981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
77175;6;6;"07";634;;6981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
77176;6;7;"02";2297;;6981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
77177;6;8;"02.01";1920;;6981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
78565;1;3;"03";576;;7098;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
78622;6;9;"01";628;;6624;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
78628;6;9;"01";628;;7071;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
78629;6;9;"01";628;;6953;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
78630;6;9;"01";628;;6890;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
78631;6;9;"01";628;;6891;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
73990;6;6;"03";2077;;6722;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
73991;6;6;"05";425;;6722;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
73992;6;7;"01";2293;;6722;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
73993;3;7;"01";2296;;6722;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
77178;3;7;"01.02";598;;6981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
77179;6;8;"02.02";1919;;6981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
77180;6;6;"02";2292;;6981;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
77181;6;10;"01";641;;6982;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
